id,text,language,source,uci_binary,label,annotator,template_group,notes
uci_04200,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost ¡ê1.50. 2 cancel send STOP",en,uci_sms_spam_collection_v1,spam,HARASS,,53ac2990c386,成人色情内容，要求回复并收取费用，属骚扰推销
uci_04201,I will come tomorrow di,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0d4a15fd0b30,个人日常简短消息，无法归入四类
uci_04202,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9862b115d317,私人关于drug dealer的闲聊，非业务信息
uci_04203,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,be0cc5b46912,亲密朋友间问候私聊，非业务信息
uci_04204,C movie is juz last minute decision mah. Juz watch 2 lar but i tot ¨¹ not interested.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,12c6c1134a0e,私人关于电影偏好的闲聊对话
uci_04205,How are you enjoying this semester? Take care brother.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,97544df013bc,朋友间问候，纯私人聊天
uci_04206,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,en,uci_sms_spam_collection_v1,spam,FRAUD,,03bfa31cd909,伪装运营商虚假中奖通知，含钓鱼链接，典型诈骗
uci_04207,"Get the door, I'm here",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,75218054172d,日常生活简短通知，私人消息
uci_04208,"Lets use it next week, princess :)",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,504872c3e8c8,情侣间私下对话，无法归类其他
uci_04209,Or i go home first lar ¨¹ wait 4 me lor.. I put down my stuff first..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8424253821ac,家人/朋友间的日常位置和安排交流
uci_04210,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3158752630df,关于购买KFC餐食的私人聊天记录
uci_04211,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,503c843ff334,私人对某人的评价讨论，非业务信息
uci_04212,Oi when you gonna ring,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0edf474897e1,简短通话邀约，非业务信息
uci_04213,Missed call alert. These numbers called but left no message. 07008009200,en,uci_sms_spam_collection_v1,spam,AD,,df8d2116b15f,未接来电回拨服务推销，属商业广告
uci_04214,I attended but nothing is there.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,57d76300da1f,简短的私人回复消息
uci_04215,Ard 530 like dat lor. We juz meet in mrt station then ¨¹ dun haf to come out.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,13e507c5880c,关于地铁约会的日常聊天
uci_04216,No dear i was sleeping :-P,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e66e43832111,关于睡觉的简短私人消息
uci_04217,Er mw im filled tuth is aight,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0a6e0185a74d,私人简短消息，好友间的模糊回复
uci_04218,Will be office around 4 pm. Now i am going hospital.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b184dc234298,关于工作和医院的个人行程告知
uci_04219,Actually i'm waiting for 2 weeks when they start putting ad.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f953905d07ef,关于广告上线的日常讨论，个人对话
uci_04220,Anything lor if they all go then i go lor...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7f03638e8e81,关于出行安排的私人聊天
uci_04221,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,55ce7a746553,关于周末看电影邀约的私人社交安排
uci_04222,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,97584c7521e1,关于SIM卡与恐怖分子的谣言转发消息
uci_04223,Yo you around? A friend of mine's lookin to pick up later tonight,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9b4af5df1076,朋友间询问是否在附近的私人社交消息
uci_04224,Stupid auto correct on my phone,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,5b12b0a63df2,关于手机自动纠正的简短私人吐槽
uci_04225,Double eviction this week - Spiral and Michael and good riddance to them!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e0929c173239,关于节目角色的私人讨论
uci_04226,"""The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!"", Gud night....",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,24e639440458,转发的晚安励志格言，非业务信息
uci_04227,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e02d82c1de78,关于会面地点的日常生活安排
