id,text,language,source,uci_binary,label,annotator,template_group,notes
uci_01200,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,en,uci_sms_spam_collection_v1,ham,TRANSACTION,,3a489ce8a99a,银行NEFT转账到账通知，包含参考号和金额，属于用户预期的金融业务结果
uci_01201,Otherwise had part time job na-tuition..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e9d9203cb976,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
uci_01202,I know she called me,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f9f79fa9e5e8,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
uci_01203,"Me also da, i feel yesterday night  wait til 2day night dear.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,197262d9c7c5,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
uci_01204,Thanks for understanding. I've been trying to tell sura that.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1d042669e553,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
uci_01205,WIN a year supply of CDs 4 a store of ur choice worth ¡ê500 & enter our ¡ê100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,en,uci_sms_spam_collection_v1,spam,AD,,44fc37118479,竞赛促销广告，赢取CD商店礼品券和商业抽奖，属于正规商业营销
uci_01206,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2f0a3a7599ae,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
uci_01207,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",en,uci_sms_spam_collection_v1,spam,AD,,44c99b6947a1,SIM卡订阅者奖励促销，输入OK即可领取，属于商业营销短信
uci_01208,I need you to be in my strong arms...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1a8ebb707ae4,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
uci_01209,Also maaaan are you missing out,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ba787fe3b74c,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
uci_01210,His bday real is in april .,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,17bfe0dfbd09,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
uci_01211,Guessin you ain't gonna be here before 9?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1043927f55ce,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
uci_01212,Ok then i will come to ur home after half an hour,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,33c205643c2c,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
uci_01213,"Yo, the game almost over? Want to go to walmart soon",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,5aacce75f1e1,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
uci_01214,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,71411db60f23,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
uci_01215,I'll text now! All creepy like so he won't think that we forgot,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9d2e7107ee11,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
uci_01216,"that would be good ¡­ I'll phone you tomo lunchtime, shall I, to organise something?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,970d20be585a,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
uci_01217,You have 1 new voicemail. Please call 08719181513.,en,uci_sms_spam_collection_v1,spam,HARASS,,6e3f15d46ed3,诱导拨打高费率号码(0871)检查语音信箱的骚扰短信
uci_01218,"Damn, can you make it tonight or do you want to just wait til tomorrow",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,bfb393088597,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
uci_01219,K..k..i'm also fine:)when will you complete the course?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,dc616f1f70a1,私人闲聊/对话，非业务/商业/欺诈内容，无法归入前四类
