id,text,language,source,uci_binary,label,annotator,template_group,notes
uci_04800,I dont know why she.s not getting your messages,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2e180e218817,个人之间的闲聊交流，无法归入业务/诈骗/广告/骚扰
uci_04801,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,37e1837e877f,个人之间的闲聊交流，无法归入业务/诈骗/广告/骚扰
uci_04802,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,4ced8fc5c872,个人之间的闲聊交流，无法归入业务/诈骗/广告/骚扰
uci_04803,Reverse is cheating. That is not mathematics.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e1d95b49df1d,个人之间的闲聊交流，无法归入业务/诈骗/广告/骚扰
uci_04804,How do you plan to manage that,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,16cadbb849fb,个人之间的闲聊交流，无法归入业务/诈骗/广告/骚扰
uci_04805,"Er, hello, things didn¡®t quite go to plan ¨C is limping slowly home followed by aa and with exhaust hanging off",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,46a0350f6a2d,个人之间的闲聊交流，无法归入业务/诈骗/广告/骚扰
uci_04806,Sorry for the delay. Yes masters,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8762e051978c,个人道歉/闲聊
uci_04807,Call me when u finish then i come n pick u.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,643079383f92,个人出行/联系安排
uci_04808,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,en,uci_sms_spam_collection_v1,spam,FRAUD,,88338e2df2cc,虚假积分兑换诈骗，冒称账户有未兑积分诱导回拨高费率电话
uci_04809,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,33492d3a3524,个人之间的闲聊交流，无法归入业务/诈骗/广告/骚扰
uci_04810,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1794699bca1b,个人之间的闲聊交流，无法归入业务/诈骗/广告/骚扰
uci_04811,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,42a5cc39c7f7,个人之间的闲聊交流，无法归入业务/诈骗/广告/骚扰
uci_04812,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,dc3df3c9527e,个人之间的闲聊交流，无法归入业务/诈骗/广告/骚扰
uci_04813,"fyi I'm at usf now, swing by the room whenever",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,091d983ec512,个人之间的闲聊交流，无法归入业务/诈骗/广告/骚扰
uci_04814,i can call in  &lt;#&gt;  min if thats ok,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,fdf73aa2ea23,个人之间的闲聊交流，无法归入业务/诈骗/广告/骚扰
uci_04815,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2d9852cfdff1,个人情感表达/问候
uci_04816,¨¹ no home work to do meh...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,6eb8dd7b575b,极短的个人闲聊/回复，无法归类
uci_04817,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2afd6ae5eb1c,个人之间的闲聊交流，无法归入业务/诈骗/广告/骚扰
uci_04818,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,41838d9cdc78,个人之间的闲聊交流，无法归入业务/诈骗/广告/骚扰
uci_04819,How's ur paper?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a5e921f89e26,极短的个人闲聊/回复，无法归类
uci_04820,Got smaller capacity one? Quite ex...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,2fa94d3d15d7,个人间提问/闲聊
uci_04821,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,en,uci_sms_spam_collection_v1,spam,HARASS,,7cae188531b6,色情网站链接骚扰推广
