id,text,language,source,uci_binary,label,annotator,template_group,notes
uci_05400,Hi. Hope you had a good day. Have a better night.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d666af91ab23,私人问候闲聊，无法归入业务类别
uci_05401,And he's apparently bffs with carly quick now,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,cb63ece8460e,私人聊天提及朋友关系，无业务性质
uci_05402,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!â©â??©Gud evening...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ffe10d2bf0dd,转发的情感/人生感悟类内容，无法归入业务类别
uci_05403,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,bed4a5f249fb,私人借还物品对话，属于个人闲聊
uci_05404,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,418f943b2989,恋人/亲密朋友之间的个人聊天
uci_05405,So gd got free ice cream... I oso wan...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,65887e6b772c,个人闲聊提及冰淇淋，非业务性质
uci_05406,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,a2ad7094e686,个人间医疗建议对话，属于私人通讯
uci_05407,So how many days since then?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f3293544899f,私人聊天中询问时间，非业务通讯
uci_05408,Dear are you angry i was busy dear,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1df216280a63,恋人/朋友之间解释和日常的私人对话
uci_05409,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ¨¹ leaving earlier or wat mah cos mayb ¨¹ haf to walk v far...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1dd58657570d,朋友间见面安排的私人短信
uci_05410,... Are you in the pub?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,49e92b332ddd,私人见面询问，纯粹的社交对话
uci_05411,There is a first time for everything :),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0f343a0de527,个人感悟类短信，无法归入业务类别
uci_05412,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d4f3dfbf1873,家庭私人对话，询问行踪
uci_05413,I ask if u meeting da ge tmr nite...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c484afad93f8,私人聚餐邀约短信
uci_05414,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0c050045557f,朋友间的私人闲聊
uci_05415,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,74fa142c9b50,恋人晚安问候，属于私人通讯
uci_05416,East coast,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,5ff45e77808d,极简回复，属于私人对话一部分
uci_05417,You should get more chicken broth if you want ramen unless there's some I don't know about,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,37cb10e066b7,私人闲聊关于食物，非业务通讯
uci_05418,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,729332cfeece,恋人/亲密朋友间的调侃信息
uci_05419,Nope. I just forgot. Will show next week,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f5371303059f,私人确认信息的回复
uci_05420,So how are you really. What are you up to. How's the masters. And so on.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1272674bfbd1,问候朋友近况的私人短信
uci_05421,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,3328c808434f,私人位置描述和日常聊天
uci_05422,I dont know oh. Hopefully this month.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ece051ad3b7a,模糊的个人对话回复
uci_05423,"Hi elaine, is today's meeting confirmed?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,119448455fb1,询问工作安排的私人短信
uci_05424,Ok k..sry i knw 2 siva..tats y i askd..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,fa457faca6c8,简短的私人回复
uci_05425,"Sorry, I'll call later",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d5081f7715ce,极简私人短信回复
uci_05426,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,865895403a60,表达不满情绪的私人对话
uci_05427,Otherwise had part time job na-tuition..,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,e9d9203cb976,简短个人提及兼职
uci_05428,Oh yeah! And my diet just flew out the window,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,37a222ec457f,个人闲聊关于减肥
uci_05429,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,en,uci_sms_spam_collection_v1,spam,AD,,1dce108f048a,商业促销：圣诞节Santa来电服务，属于付费娱乐服务的营销推广
uci_05430,You didnt complete your gist oh.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,02a71c9ee01e,私人对话，不符合业务通讯
uci_05431,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8d69b24f9d09,约见朋友时间地点的私人短信
uci_05432,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,d212cb2ee913,社交邀约，私人朋友间的对话
uci_05433,If I was I wasn't paying attention,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8264335bb152,私人玩笑回复
uci_05434,Thanx a lot 4 ur help!,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,61e1aaf93736,私人感谢短信
uci_05435,You're gonna have to be way more specific than that,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1ab748266b73,私人对话中要求对方澄清
