id,text,language,source,uci_binary,label,annotator,template_group,notes
uci_00300,Need a coffee run tomo?Can't believe it's that time of week already,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,dc7ff2e4dccb,无法明确归类，内容不确定或不属于以上四类
uci_00301,"Awesome, I remember the last time we got somebody high for the first time with diesel :V",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9216d7ace710,无法明确归类，内容不确定或不属于以上四类
uci_00302,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,116828f2f9b5,无法明确归类，内容不确定或不属于以上四类
uci_00303,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,b1e142e9cc56,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
uci_00304,He is a womdarfull actor,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,77950a160ab1,无法明确归类，内容不确定或不属于以上四类
uci_00305,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",en,uci_sms_spam_collection_v1,spam,NEEDS_REVIEW,,7d5d0e3cb160,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
uci_00306,Yup... From what i remb... I think should be can book...,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f773016fc8e6,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
uci_00307,Jos ask if u wana meet up?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,f11226c4508c,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
uci_00308,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,37ccb4ff2c2f,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
uci_00309,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",en,uci_sms_spam_collection_v1,spam,NEEDS_REVIEW,,d9919dcda919,无法明确归类，内容不确定或不属于以上四类
uci_00310,Where are the garage keys? They aren't on the bookshelf,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,7855ff7ba28c,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
uci_00311,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,43dcff411bd8,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
uci_00312,"Think ur smart ? Win ¡ê200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",en,uci_sms_spam_collection_v1,spam,NEEDS_REVIEW,,cfe969a81d01,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
uci_00313,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,en,uci_sms_spam_collection_v1,ham,HARASS,,42f571b88ee2,骚扰类内容：包含成人/交友/催收/反复推销等扰民信息，无欺诈性质
uci_00314,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,11ce8f20da29,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
uci_00315,You made my day. Do have a great day too.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,8306cba6af85,无法明确归类，内容不确定或不属于以上四类
uci_00316,K.k:)advance happy pongal.,en,uci_sms_spam_collection_v1,ham,AD,,be3ef819634a,正规商业促销/广告内容，目的是推广商品或服务，无欺诈性质
uci_00317,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,1b643e91dedf,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
uci_00318,"Not really dude, have no friends i'm afraid :(",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,ed049fbf9a67,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
uci_00319,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,en,uci_sms_spam_collection_v1,spam,HARASS,,9a321c2fcc76,骚扰类内容：包含成人/交友/催收/反复推销等扰民信息，无欺诈性质
uci_00320,"Coffee cake, i guess...",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,6b6bbbabe3c2,无法明确归类，内容不确定或不属于以上四类
uci_00321,"Merry Christmas to you too babe, i love ya *kisses*",en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,532612f5a17c,无法明确归类，内容不确定或不属于以上四类
uci_00322,Hey... Why dont we just go watch x men and have lunch... Haha,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,310e73177e8e,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
uci_00323,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0fecaf7b18f3,无法明确归类，内容不确定或不属于以上四类
uci_00324,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,9523b3db9019,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
uci_00325,No problem. How are you doing?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,0579ac95e090,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
uci_00326,No calls..messages..missed calls,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,816670b22ffb,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
uci_00327,Hi da:)how is the todays class?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,,c1d1609bc534,私人闲聊/日常问候，无业务或欺诈内容，属于UCI ham类个人消息
